unix,date,symbol,open,high,low,close,Volume ATLAS,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1745625600000,2025-04-26 00:00:00,ATLAS/USDT,0.001349,0.00135,0.000951,0.000951,4.02357,3215.48,3.272014,2425.2,3,0.001274
1745539200000,2025-04-25 00:00:00,ATLAS/USDT,0.000721,0.000721,0.000721,0.000721,0,0,0,0,0,0.000721
1745452800000,2025-04-24 00:00:00,ATLAS/USDT,0.000721,0.000721,0.000721,0.000721,0,0,0,0,0,0.000721
1745366400000,2025-04-23 00:00:00,ATLAS/USDT,0.000721,0.000721,0.000721,0.000721,4.029524,5588.8,0,0,2,0.000721
1745280000000,2025-04-22 00:00:00,ATLAS/USDT,0.000775,0.000775,0.000775,0.000775,0,0,0,0,0,0.000775
1745193600000,2025-04-21 00:00:00,ATLAS/USDT,0.000775,0.000775,0.000775,0.000775,0,0,0,0,0,0.000775
1745107200000,2025-04-20 00:00:00,ATLAS/USDT,0.000775,0.000775,0.000775,0.000775,0.531309,685.56,0,0,1,0.000775
1745020800000,2025-04-19 00:00:00,ATLAS/USDT,0.001329,0.001329,0.000746,0.001323,140.829108,119988.79,117.143184,89728.78,8,0.001218
1744934400000,2025-04-18 00:00:00,ATLAS/USDT,0.001116,0.001116,0.001116,0.001116,0,0,0,0,0,0.001116
1744848000000,2025-04-17 00:00:00,ATLAS/USDT,0.001116,0.001116,0.001116,0.001116,0,0,0,0,0,0.001116
1744761600000,2025-04-16 00:00:00,ATLAS/USDT,0.001116,0.001116,0.001116,0.001116,0,0,0,0,0,0.001116
1744675200000,2025-04-15 00:00:00,ATLAS/USDT,0.001116,0.001116,0.001116,0.001116,0,0,0,0,0,0.001116
1744588800000,2025-04-14 00:00:00,ATLAS/USDT,0.001116,0.001116,0.001116,0.001116,0,0,0,0,0,0.001116
1744502400000,2025-04-13 00:00:00,ATLAS/USDT,0.001116,0.001116,0.001116,0.001116,0,0,0,0,0,0.001116
1744416000000,2025-04-12 00:00:00,ATLAS/USDT,0.001116,0.001116,0.001116,0.001116,9.579453,8583.74,0,0,1,0.001116
1744329600000,2025-04-11 00:00:00,ATLAS/USDT,0.001116,0.001116,0.001116,0.001116,0.765084,685.56,0.765084,685.56,1,0.001116
1744243200000,2025-04-10 00:00:00,ATLAS/USDT,0.001214,0.001215,0.001214,0.001215,35.517636,29251.62,35.517636,29251.62,3,0.001214
1744156800000,2025-04-09 00:00:00,ATLAS/USDT,0.001194,0.001194,0.001194,0.001194,0,0,0,0,0,0.001194
1744070400000,2025-04-08 00:00:00,ATLAS/USDT,0.001194,0.001194,0.001194,0.001194,3.327498,2786.85,3.327498,2786.85,1,0.001194
1743984000000,2025-04-07 00:00:00,ATLAS/USDT,0.001021,0.001021,0.001021,0.001021,0,0,0,0,0,0.001021
1743897600000,2025-04-06 00:00:00,ATLAS/USDT,0.001021,0.001021,0.001021,0.001021,2.023989,1982.36,0,0,1,0.001021
1743811200000,2025-04-05 00:00:00,ATLAS/USDT,0.001111,0.001111,0.001111,0.001111,0,0,0,0,0,0.001111
1743724800000,2025-04-04 00:00:00,ATLAS/USDT,0.001111,0.001111,0.001111,0.001111,23.533701,21182.45,0,0,2,0.001111
1743638400000,2025-04-03 00:00:00,ATLAS/USDT,0.001111,0.001111,0.001111,0.001111,0,0,0,0,0,0.001136
1743552000000,2025-04-02 00:00:00,ATLAS/USDT,0.001201,0.001201,0.001111,0.001111,18.677333,16447.21,0.183335,162.82,4,0.001136
1743465600000,2025-04-01 00:00:00,ATLAS/USDT,0.00115,0.00115,0.00115,0.00115,0,0,0,0,0,0.001165
1743379200000,2025-03-31 00:00:00,ATLAS/USDT,0.00115,0.00115,0.00115,0.00115,0,0,0,0,0,0.001165
1743292800000,2025-03-30 00:00:00,ATLAS/USDT,0.00115,0.00115,0.00115,0.00115,0,0,0,0,0,0.001165
1743206400000,2025-03-29 00:00:00,ATLAS/USDT,0.00135,0.00135,0.00115,0.00115,60.039018,51537.55,0,0,6,0.001165
1743120000000,2025-03-28 00:00:00,ATLAS/USDT,0.00136,0.00136,0.00135,0.00135,99.354121,73056.43,0,0,2,0.001359
1743033600000,2025-03-27 00:00:00,ATLAS/USDT,0.001563,0.001563,0.00135,0.00135,6.690773,4571.8,0,0,5,0.001464
1742947200000,2025-03-26 00:00:00,ATLAS/USDT,0.003327,0.003327,0.00135,0.00135,21.875505,11095.56,5.328494,1968.68,14,0.002084
1742860800000,2025-03-25 00:00:00,ATLAS/USDT,0.001801,0.004882,0.001801,0.001936,56.095986,26030.47,16.922942,6767.64,21,0.002351
1742774400000,2025-03-24 00:00:00,ATLAS/USDT,0.001412,0.004899,0.001412,0.001801,84.769383,49538.21,65.043398,43114.9,12,0.001957
1742688000000,2025-03-23 00:00:00,ATLAS/USDT,0.001371,0.001371,0.001239,0.001337,13.919802,10785.21,13.719937,10639.43,6,0.001291
1742601600000,2025-03-22 00:00:00,ATLAS/USDT,0.001541,0.0063,0.001101,0.001101,7664.084118,2135252.37,1389.773865,305504.53,57,0.005354
1742515200000,2025-03-21 00:00:00,ATLAS/USDT,0.001365,0.001365,0.001365,0.001365,0,0,0,0,0,0.001365
1742428800000,2025-03-20 00:00:00,ATLAS/USDT,0.001365,0.001365,0.001365,0.001365,0,0,0,0,0,0.001365
1742342400000,2025-03-19 00:00:00,ATLAS/USDT,0.001365,0.001365,0.001365,0.001365,3.298577,2416.54,0,0,1,0.001365
1742256000000,2025-03-18 00:00:00,ATLAS/USDT,0.001262,0.001262,0.001262,0.001262,3.050115,2416.89,0,0,1,0.001262
1742169600000,2025-03-17 00:00:00,ATLAS/USDT,0.001506,0.001506,0.001506,0.001506,0,0,0,0,0,0.001475
1742083200000,2025-03-16 00:00:00,ATLAS/USDT,0.001506,0.001506,0.001506,0.001506,0,0,0,0,0,0.001475
1741996800000,2025-03-15 00:00:00,ATLAS/USDT,0.001201,0.001506,0.001201,0.001506,16.921873,11517.39,15.254981,10129.47,2,0.001475
1741910400000,2025-03-14 00:00:00,ATLAS/USDT,0.001422,0.001422,0.001422,0.001422,0,0,0,0,0,0.001695
1741824000000,2025-03-13 00:00:00,ATLAS/USDT,0.001422,0.001422,0.001422,0.001422,0,0,0,0,0,0.001695
1741737600000,2025-03-12 00:00:00,ATLAS/USDT,0.001422,0.001422,0.001422,0.001422,0,0,0,0,0,0.001695
1741651200000,2025-03-11 00:00:00,ATLAS/USDT,0.001422,0.001422,0.001422,0.001422,0,0,0,0,0,0.001695
1741564800000,2025-03-10 00:00:00,ATLAS/USDT,0.001422,0.001422,0.001422,0.001422,0,0,0,0,0,0.001695
1741478400000,2025-03-09 00:00:00,ATLAS/USDT,0.001422,0.001422,0.001422,0.001422,0,0,0,0,0,0.001695
1741392000000,2025-03-08 00:00:00,ATLAS/USDT,0.001422,0.001422,0.001422,0.001422,0,0,0,0,0,0.001695
1741305600000,2025-03-07 00:00:00,ATLAS/USDT,0.001422,0.001422,0.001422,0.001422,0,0,0,0,0,0.001695
1741219200000,2025-03-06 00:00:00,ATLAS/USDT,0.001422,0.001422,0.001422,0.001422,0,0,0,0,0,0.001695
1741132800000,2025-03-05 00:00:00,ATLAS/USDT,0.001422,0.001422,0.001422,0.001422,0,0,0,0,0,0.001695
1741046400000,2025-03-04 00:00:00,ATLAS/USDT,0.001691,0.001849,0.001422,0.001422,21.483288,12787.74,17.11944,9718.93,7,0.001695
1740960000000,2025-03-03 00:00:00,ATLAS/USDT,0.001407,0.001407,0.001407,0.001407,0,0,0,0,0,0.001407
1740873600000,2025-03-02 00:00:00,ATLAS/USDT,0.001407,0.001407,0.001407,0.001407,1.031091,732.83,0,0,1,0.001407
1740787200000,2025-03-01 00:00:00,ATLAS/USDT,0.001676,0.001699,0.001535,0.001535,5.544983,3358.59,4.420073,2625.75,3,0.001653
1740700800000,2025-02-28 00:00:00,ATLAS/USDT,0.00145,0.00145,0.00145,0.00145,0,0,0,0,0,0.00145
1740614400000,2025-02-27 00:00:00,ATLAS/USDT,0.00145,0.00145,0.00145,0.00145,0.663926,457.88,0.663926,457.88,1,0.00145
1740528000000,2025-02-26 00:00:00,ATLAS/USDT,0.001508,0.001508,0.001508,0.001508,0,0,0,0,0,0.001508
1740441600000,2025-02-25 00:00:00,ATLAS/USDT,0.001508,0.001508,0.001508,0.001508,1.381131,915.87,0,0,1,0.001508
1740355200000,2025-02-24 00:00:00,ATLAS/USDT,0.001659,0.001659,0.001575,0.001575,29.089481,17682.86,0,0,2,0.001645
1740268800000,2025-02-23 00:00:00,ATLAS/USDT,0.001504,0.001504,0.001504,0.001504,0.688651,457.88,0.688651,457.88,1,0.001504
1740182400000,2025-02-22 00:00:00,ATLAS/USDT,0.001699,0.001699,0.001699,0.001699,0,0,0,0,0,0.001699
1740096000000,2025-02-21 00:00:00,ATLAS/USDT,0.001699,0.001699,0.001699,0.001699,2.000011,1177.17,2.000011,1177.17,1,0.001699
1740009600000,2025-02-20 00:00:00,ATLAS/USDT,0.001764,0.001764,0.001764,0.001764,0,0,0,0,0,0.001764
1739923200000,2025-02-19 00:00:00,ATLAS/USDT,0.001764,0.001764,0.001764,0.001764,9.599987,5442.17,0,0,1,0.001764
1739836800000,2025-02-18 00:00:00,ATLAS/USDT,0.001651,0.001651,0.001651,0.001651,0,0,0,0,0,0.001651
1739750400000,2025-02-17 00:00:00,ATLAS/USDT,0.001651,0.001651,0.001651,0.001651,0,0,0,0,0,0.001651
1739664000000,2025-02-16 00:00:00,ATLAS/USDT,0.001651,0.001651,0.001651,0.001651,0.755959,457.88,0.755959,457.88,1,0.001651
1739577600000,2025-02-15 00:00:00,ATLAS/USDT,0.001647,0.001647,0.001647,0.001647,0,0,0,0,0,0.001647
1739491200000,2025-02-14 00:00:00,ATLAS/USDT,0.001647,0.001647,0.001647,0.001647,0.228389,138.67,0,0,1,0.001647
1739404800000,2025-02-13 00:00:00,ATLAS/USDT,0.001766,0.001766,0.001765,0.001765,12.556866,7113.6,0,0,2,0.001765
1739318400000,2025-02-12 00:00:00,ATLAS/USDT,0.001746,0.001746,0.001746,0.001746,10.139022,5807,10.139022,5807,1,0.001746
1739232000000,2025-02-11 00:00:00,ATLAS/USDT,0.001639,0.001639,0.001639,0.001639,0.00113,0.69,0,0,1,0.001639
1739145600000,2025-02-10 00:00:00,ATLAS/USDT,0.001786,0.001786,0.001786,0.001786,84.886794,47529,84.886794,47529,2,0.001786
1739059200000,2025-02-09 00:00:00,ATLAS/USDT,0.001806,0.001837,0.001777,0.001837,49.040539,27280.17,49.040539,27280.17,3,0.001798
1738972800000,2025-02-08 00:00:00,ATLAS/USDT,0.001792,0.001792,0.001753,0.001753,13.918455,7792.2,1.300007,741.59,3,0.001786
1738886400000,2025-02-07 00:00:00,ATLAS/USDT,0.001769,0.001769,0.001769,0.001769,0,0,0,0,0,0.00183
1738800000000,2025-02-06 00:00:00,ATLAS/USDT,0.001888,0.001888,0.001769,0.001769,25.169368,13753.03,7.236043,3861.51,3,0.00183
1738713600000,2025-02-05 00:00:00,ATLAS/USDT,0.001833,0.001833,0.001798,0.001798,23.421315,12898.17,0,0,2,0.001816
1738627200000,2025-02-04 00:00:00,ATLAS/USDT,0.002,0.002,0.00181,0.00181,63.924232,32615.8,0,0,4,0.001962
1738540800000,2025-02-03 00:00:00,ATLAS/USDT,0.0019,0.002,0.001796,0.002,136.835271,71098.1,8.542726,4273.5,7,0.001928
1738454400000,2025-02-02 00:00:00,ATLAS/USDT,0.002021,0.002021,0.0019,0.0019,69.021334,34323.99,0,0,6,0.002011
1738368000000,2025-02-01 00:00:00,ATLAS/USDT,0.002238,0.002238,0.002,0.002,71.087357,32474.61,0,0,6,0.00219
1738281600000,2025-01-31 00:00:00,ATLAS/USDT,0.002752,0.002752,0.002752,0.002752,0,0,0,0,0,0.002576
1738195200000,2025-01-30 00:00:00,ATLAS/USDT,0.002206,0.002752,0.002206,0.002752,20.260134,7945.84,20.260134,7945.84,6,0.002576
1738108800000,2025-01-29 00:00:00,ATLAS/USDT,0.002504,0.002504,0.002203,0.002203,421.713173,173142.11,0,0,9,0.002442
1738022400000,2025-01-28 00:00:00,ATLAS/USDT,0.002633,0.002633,0.002633,0.002633,0,0,0,0,0,0.002633
1737936000000,2025-01-27 00:00:00,ATLAS/USDT,0.002633,0.002633,0.002633,0.002633,0,0,0,0,0,0.002633
1737849600000,2025-01-26 00:00:00,ATLAS/USDT,0.002633,0.002633,0.002633,0.002633,6.290421,2389.07,6.290421,2389.07,1,0.002633
1737763200000,2025-01-25 00:00:00,ATLAS/USDT,0.002904,0.002904,0.002904,0.002904,13.990716,4817.74,13.990716,4817.74,1,0.002904
1737676800000,2025-01-24 00:00:00,ATLAS/USDT,0.002885,0.002885,0.002885,0.002885,0,0,0,0,0,0.002884
1737590400000,2025-01-23 00:00:00,ATLAS/USDT,0.002885,0.002885,0.002885,0.002885,0,0,0,0,0,0.002884
1737504000000,2025-01-22 00:00:00,ATLAS/USDT,0.002212,0.002885,0.002212,0.002885,1.769729,613.59,1.768158,612.88,2,0.002884
1737417600000,2025-01-21 00:00:00,ATLAS/USDT,0.002501,0.002501,0.002373,0.002499,34.497277,13916.77,13.372624,5446.01,6,0.002479
1737331200000,2025-01-20 00:00:00,ATLAS/USDT,0.002621,0.002621,0.0025,0.0025,8.965025,3546.67,0,0,4,0.002528
1737244800000,2025-01-19 00:00:00,ATLAS/USDT,0.002704,0.002769,0.002704,0.002769,102.157942,37074.17,82.157941,29677.72,6,0.002755
1737158400000,2025-01-18 00:00:00,ATLAS/USDT,0.003234,0.003234,0.002822,0.002822,42.737254,13712.38,0,0,4,0.003126
1737072000000,2025-01-17 00:00:00,ATLAS/USDT,0.003076,0.003267,0.003076,0.003267,20.575981,6489.49,20.575981,6489.49,5,0.003173
1736985600000,2025-01-16 00:00:00,ATLAS/USDT,0.003077,0.003077,0.003077,0.003077,0,0,0,0,0,0.003077
1736899200000,2025-01-15 00:00:00,ATLAS/USDT,0.003077,0.003077,0.003077,0.003077,0,0,0,0,0,0.003077
1736812800000,2025-01-14 00:00:00,ATLAS/USDT,0.003077,0.003077,0.003077,0.003077,0.796327,258.8,0.796327,258.8,1,0.003077
1736726400000,2025-01-13 00:00:00,ATLAS/USDT,0.0025,0.0025,0.0025,0.0025,0,0,0,0,0,0.002567
1736640000000,2025-01-12 00:00:00,ATLAS/USDT,0.003,0.003,0.0025,0.0025,1.879706,732.51,0,0,3,0.002567
1736553600000,2025-01-11 00:00:00,ATLAS/USDT,0.003,0.003,0.003,0.003,0,0,0,0,0,0.003
1736467200000,2025-01-10 00:00:00,ATLAS/USDT,0.003001,0.003001,0.003,0.003,15.291979,5096.66,0,0,2,0.003
1736380800000,2025-01-09 00:00:00,ATLAS/USDT,0.003301,0.003301,0.003,0.003,164.5763,54275,0,0,9,0.003034
1736294400000,2025-01-08 00:00:00,ATLAS/USDT,0.003623,0.003623,0.0031,0.0031,44.52536,13513.68,0,0,8,0.003311
1736208000000,2025-01-07 00:00:00,ATLAS/USDT,0.003623,0.0068,0.003623,0.00385,86.276618,15682.67,68.23775,10728.56,17,0.005836
1736121600000,2025-01-06 00:00:00,ATLAS/USDT,0.003681,0.003681,0.003681,0.003681,1.656818,450.1,0,0,1,0.003681
1736035200000,2025-01-05 00:00:00,ATLAS/USDT,0.003501,0.003501,0.003501,0.003501,0,0,0,0,0,0.003501
1735948800000,2025-01-04 00:00:00,ATLAS/USDT,0.003501,0.003501,0.003501,0.003501,0,0,0,0,0,0.003501
1735862400000,2025-01-03 00:00:00,ATLAS/USDT,0.003501,0.003501,0.003501,0.003501,0,0,0,0,0,0.003501
1735776000000,2025-01-02 00:00:00,ATLAS/USDT,0.003501,0.003501,0.003501,0.003501,0,0,0,0,0,0.003501
1735689600000,2025-01-01 00:00:00,ATLAS/USDT,0.003501,0.003501,0.003501,0.003501,0,0,0,0,0,0.003501
1735603200000,2024-12-31 00:00:00,ATLAS/USDT,0.003501,0.003501,0.003501,0.003501,0,0,0,0,0,0.003501
1735516800000,2024-12-30 00:00:00,ATLAS/USDT,0.003501,0.003501,0.003501,0.003501,1.577585,450.61,0,0,1,0.003501
1735430400000,2024-12-29 00:00:00,ATLAS/USDT,0.003501,0.003783,0.003501,0.003659,50.930408,13841.5,44.911244,12122.23,4,0.003681
1735344000000,2024-12-28 00:00:00,ATLAS/USDT,0.003735,0.003736,0.003735,0.003736,26.216851,7018.95,22.208048,5945.93,2,0.003735
1735257600000,2024-12-27 00:00:00,ATLAS/USDT,0.003725,0.003725,0.003725,0.003725,7.865672,2111.59,7.865672,2111.59,2,0.003725
1735171200000,2024-12-26 00:00:00,ATLAS/USDT,0.003651,0.003725,0.003602,0.003626,45.242445,12312.52,42.242455,11490.83,5,0.003675
1735084800000,2024-12-25 00:00:00,ATLAS/USDT,0.003769,0.003769,0.003769,0.003769,127.032901,33704.67,97.032905,25745,2,0.003769
1734998400000,2024-12-24 00:00:00,ATLAS/USDT,0.003629,0.003629,0.003629,0.003629,0.000362,0.1,0,0,1,0.003629
1734912000000,2024-12-23 00:00:00,ATLAS/USDT,0.003988,0.003988,0.003988,0.003988,0,0,0,0,0,0.003988
1734825600000,2024-12-22 00:00:00,ATLAS/USDT,0.003988,0.003988,0.003988,0.003988,10.597432,2657.33,0,0,1,0.003988
1734739200000,2024-12-21 00:00:00,ATLAS/USDT,0.003705,0.003882,0.003705,0.003882,15.284148,4079.27,0,0,2,0.003748
1734652800000,2024-12-20 00:00:00,ATLAS/USDT,0.003107,0.006626,0.003,0.003,472.81878,132391.93,236.622313,75616.29,20,0.003965
1734566400000,2024-12-19 00:00:00,ATLAS/USDT,0.004929,0.004929,0.004929,0.004929,0,0,0,0,0,0.006217
1734480000000,2024-12-18 00:00:00,ATLAS/USDT,0.004929,0.004929,0.004929,0.004929,0,0,0,0,0,0.006217
1734393600000,2024-12-17 00:00:00,ATLAS/USDT,0.006362,0.0068,0.004929,0.004929,23.318609,3772.71,11.916542,1872.71,8,0.006217
1734307200000,2024-12-16 00:00:00,ATLAS/USDT,0.004928,0.006362,0.004928,0.006362,22.100699,4044.68,12.289532,2053.86,7,0.005545
1734220800000,2024-12-15 00:00:00,ATLAS/USDT,0.003788,0.003788,0.003788,0.003788,0,0,0,0,0,0.003788
1734134400000,2024-12-14 00:00:00,ATLAS/USDT,0.003788,0.003788,0.003788,0.003788,0,0,0,0,0,0.003788
1734048000000,2024-12-13 00:00:00,ATLAS/USDT,0.003788,0.003788,0.003788,0.003788,0.917718,242.27,0,0,1,0.003788
1733961600000,2024-12-12 00:00:00,ATLAS/USDT,0.004857,0.004857,0.004857,0.004857,0,0,0,0,0,0.004665
1733875200000,2024-12-11 00:00:00,ATLAS/USDT,0.004667,0.004857,0.003818,0.004857,658.578341,141156.91,654.456412,140262.83,7,0.004665
1733788800000,2024-12-10 00:00:00,ATLAS/USDT,0.004956,0.005376,0.0033,0.004613,30.034965,6520.63,9.976919,2075.89,8,0.004673
1733702400000,2024-12-09 00:00:00,ATLAS/USDT,0.005701,0.005701,0.004956,0.004956,5.044903,964.31,0,0,3,0.005255
1733616000000,2024-12-08 00:00:00,ATLAS/USDT,0.006106,0.006361,0.004956,0.0057,1128.17414,180032.91,275.084906,45840.71,20,0.006273
1733529600000,2024-12-07 00:00:00,ATLAS/USDT,0.005465,0.006365,0.004312,0.005983,122.786456,19764.62,116.786454,18753.54,14,0.006222
1733443200000,2024-12-06 00:00:00,ATLAS/USDT,0.00451,0.005175,0.00451,0.005175,7.573702,1551.1,5.573668,1164.62,5,0.004897
1733356800000,2024-12-05 00:00:00,ATLAS/USDT,0.003984,0.00451,0.003226,0.00451,259.255126,64590.08,255.255137,63644.49,39,0.004021
1733270400000,2024-12-04 00:00:00,ATLAS/USDT,0.003798,0.004,0.0022,0.003053,376.070125,112059.3,205.025283,54007.57,43,0.00345
1733184000000,2024-12-03 00:00:00,ATLAS/USDT,0.003574,0.00377,0.003035,0.00377,29.264684,8661.85,13.309486,3578.51,6,0.003406
1733097600000,2024-12-02 00:00:00,ATLAS/USDT,0.003356,0.003356,0.003356,0.003356,0,0,0,0,0,0.003426
1733011200000,2024-12-01 00:00:00,ATLAS/USDT,0.003533,0.003533,0.00335,0.003356,49.204101,14368.71,19.638675,5558.64,4,0.003426
1732924800000,2024-11-30 00:00:00,ATLAS/USDT,0.003527,0.003598,0.003311,0.003598,185.023988,54707.3,153.025002,45092.22,10,0.003384
1732838400000,2024-11-29 00:00:00,ATLAS/USDT,0.003365,0.003544,0.003234,0.003544,11.910876,3443,11.909841,3442.68,3,0.003461
1732752000000,2024-11-28 00:00:00,ATLAS/USDT,0.003182,0.004,0.002802,0.003373,375.764374,111927.96,278.499751,77667.89,35,0.003431
1732665600000,2024-11-27 00:00:00,ATLAS/USDT,0.003074,0.003096,0.003074,0.003096,19.893772,6467.63,6.38468,2073,3,0.003075
1732579200000,2024-11-26 00:00:00,ATLAS/USDT,0.003375,0.003375,0.002731,0.003307,123.941924,41765.21,81.59916,27113.73,14,0.002972
1732492800000,2024-11-25 00:00:00,ATLAS/USDT,0.003701,0.004001,0.003701,0.004,143.024555,35780.45,0,0,4,0.003997
1732406400000,2024-11-24 00:00:00,ATLAS/USDT,0.003149,0.003306,0.003019,0.003306,108.83255,34538.82,105.622403,33515.83,12,0.003155
1732320000000,2024-11-23 00:00:00,ATLAS/USDT,0.00302,0.00302,0.00302,0.00302,0.627737,207.86,0,0,1,0.00302
1732233600000,2024-11-22 00:00:00,ATLAS/USDT,0.003091,0.003091,0.003091,0.003091,6.854447,2217.55,0,0,1,0.003091
1732147200000,2024-11-21 00:00:00,ATLAS/USDT,0.003027,0.003027,0.003027,0.003027,0,0,0,0,0,0.003457
1732060800000,2024-11-20 00:00:00,ATLAS/USDT,0.003228,0.004447,0.003027,0.003027,51.791052,15280.43,21.015321,5553.4,12,0.003457
1731974400000,2024-11-19 00:00:00,ATLAS/USDT,0.004454,0.004454,0.003227,0.003227,1.93777,515.11,1.000101,224.54,2,0.00386
1731888000000,2024-11-18 00:00:00,ATLAS/USDT,0.003241,0.004458,0.003241,0.004458,2.240602,503.58,2.229,500,2,0.004451
1731801600000,2024-11-17 00:00:00,ATLAS/USDT,0.00447,0.00447,0.00447,0.00447,0,0,0,0,0,0.00447
1731715200000,2024-11-16 00:00:00,ATLAS/USDT,0.00447,0.00447,0.00447,0.00447,33.145809,7415.17,27.748687,6207.76,3,0.00447
1731628800000,2024-11-15 00:00:00,ATLAS/USDT,0.00447,0.00447,0.00447,0.00447,2.013377,450.42,2.013377,450.42,1,0.00447
1731542400000,2024-11-14 00:00:00,ATLAS/USDT,0.003001,0.003001,0.003,0.003,18.522509,6174,0,0,3,0.003
1731456000000,2024-11-13 00:00:00,ATLAS/USDT,0.003001,0.003001,0.003001,0.003001,8.509185,2835.45,0,0,1,0.003001
1731369600000,2024-11-12 00:00:00,ATLAS/USDT,0.003444,0.003445,0.003001,0.003001,32.692341,9549.4,0,0,10,0.003423
1731283200000,2024-11-11 00:00:00,ATLAS/USDT,0.003395,0.003395,0.003395,0.003395,0,0,0,0,0,0.007919
1731196800000,2024-11-10 00:00:00,ATLAS/USDT,0.002985,0.010999,0.002985,0.003395,486.945096,80972.62,411.213518,55791.86,22,0.007919
1731110400000,2024-11-09 00:00:00,ATLAS/USDT,0.002544,0.002544,0.002544,0.002544,0,0,0,0,0,0.002544
1731024000000,2024-11-08 00:00:00,ATLAS/USDT,0.002544,0.002544,0.002544,0.002544,0,0,0,0,0,0.002544
1730937600000,2024-11-07 00:00:00,ATLAS/USDT,0.002544,0.002544,0.002544,0.002544,2.086359,820.11,2.086359,820.11,1,0.002544
1730851200000,2024-11-06 00:00:00,ATLAS/USDT,0.002454,0.002454,0.002454,0.002454,2.118292,863.2,2.118292,863.2,1,0.002454
1730764800000,2024-11-05 00:00:00,ATLAS/USDT,0.002291,0.002291,0.002291,0.002291,0,0,0,0,0,0.002291
1730678400000,2024-11-04 00:00:00,ATLAS/USDT,0.002291,0.002291,0.002291,0.002291,0,0,0,0,0,0.002291
1730592000000,2024-11-03 00:00:00,ATLAS/USDT,0.002292,0.002292,0.002291,0.002291,10.110918,4412.94,0,0,2,0.002291
1730505600000,2024-11-02 00:00:00,ATLAS/USDT,0.002467,0.002467,0.002467,0.002467,0,0,0,0,0,0.002467
1730419200000,2024-11-01 00:00:00,ATLAS/USDT,0.002467,0.002467,0.002467,0.002467,2.000021,810.71,0,0,1,0.002467
1730332800000,2024-10-31 00:00:00,ATLAS/USDT,0.002716,0.002716,0.002716,0.002716,0,0,0,0,0,0.002716
1730246400000,2024-10-30 00:00:00,ATLAS/USDT,0.002716,0.002716,0.002716,0.002716,0,0,0,0,0,0.002716
1730160000000,2024-10-29 00:00:00,ATLAS/USDT,0.002716,0.002716,0.002716,0.002716,11.999967,4418.25,11.999967,4418.25,1,0.002716
1730073600000,2024-10-28 00:00:00,ATLAS/USDT,0.00245,0.00245,0.00245,0.00245,0,0,0,0,0,0.002449
1729987200000,2024-10-27 00:00:00,ATLAS/USDT,0.002449,0.00245,0.002449,0.00245,8.218847,3355.37,8.218847,3355.37,2,0.002449
1729900800000,2024-10-26 00:00:00,ATLAS/USDT,0.002539,0.002539,0.001956,0.001956,50.748146,23638.59,20.263487,8294.51,6,0.002173
1729814400000,2024-10-25 00:00:00,ATLAS/USDT,0.002444,0.002444,0.002444,0.002444,0,0,0,0,0,0.002625
1729728000000,2024-10-24 00:00:00,ATLAS/USDT,0.00294,0.00294,0.002444,0.002444,5.962743,2289.3,2.17948,741.32,2,0.002625
1729641600000,2024-10-23 00:00:00,ATLAS/USDT,0.002827,0.002827,0.002827,0.002827,0,0,0,0,0,0.002827
1729555200000,2024-10-22 00:00:00,ATLAS/USDT,0.002827,0.002827,0.002827,0.002827,0,0,0,0,0,0.002827
1729468800000,2024-10-21 00:00:00,ATLAS/USDT,0.002827,0.002827,0.002827,0.002827,1.247611,441.32,0,0,1,0.002827
1729382400000,2024-10-20 00:00:00,ATLAS/USDT,0.002508,0.002993,0.002508,0.002993,2.671212,941.1,1.918812,641.1,2,0.002856
1729296000000,2024-10-19 00:00:00,ATLAS/USDT,0.002863,0.002863,0.002863,0.002863,0,0,0,0,0,0.00264
1729209600000,2024-10-18 00:00:00,ATLAS/USDT,0.002742,0.002863,0.002361,0.002863,48.594776,18533.94,28.717657,10233.42,11,0.00264
1729123200000,2024-10-17 00:00:00,ATLAS/USDT,0.002887,0.002887,0.002887,0.002887,5.273856,1826.76,0,0,2,0.002887
1729036800000,2024-10-16 00:00:00,ATLAS/USDT,0.002965,0.002965,0.002884,0.002886,1050.395061,363900.98,28.278306,9737.17,6,0.002886
1728950400000,2024-10-15 00:00:00,ATLAS/USDT,0.002885,0.002885,0.002885,0.002885,1.11938,388,1.11938,388,1,0.002885
1728864000000,2024-10-14 00:00:00,ATLAS/USDT,0.003084,0.003084,0.003084,0.003084,0,0,0,0,0,0.003083
1728777600000,2024-10-13 00:00:00,ATLAS/USDT,0.002796,0.003084,0.002796,0.003084,20.000322,6485.2,20.000322,6485.2,2,0.003083
1728691200000,2024-10-12 00:00:00,ATLAS/USDT,0.002494,0.002981,0.002358,0.002981,66.09469,26846.8,5.579495,1880.7,6,0.002471
1728604800000,2024-10-11 00:00:00,ATLAS/USDT,0.002905,0.003,0.002905,0.003,76.310292,26125.5,76.310292,26125.5,3,0.002921
1728518400000,2024-10-10 00:00:00,ATLAS/USDT,0.00321,0.00321,0.00321,0.00321,0,0,0,0,0,0.00321
1728432000000,2024-10-09 00:00:00,ATLAS/USDT,0.00321,0.00321,0.00321,0.00321,0,0,0,0,0,0.00321
